source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type
DOID:10588	oboInOwl:hasExactSynonym	ALD	ALD	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			obo:OMO_0003012
DOID:10588	oboInOwl:hasExactSynonym	X-linked adrenoleukodystrophy	Adrenoleucodistrofia ligada al cromosoma X	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:106	oboInOwl:hasExactSynonym	Tuberculous pleurisy	Pleuresía tuberculosa	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:106	oboInOwl:hasExactSynonym	Tuberculous pleuritis	Pleuritis tuberculosa	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10603	oboInOwl:hasExactSynonym	Glucose malabsorption	Malabsorción de glucosa	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10604	oboInOwl:hasExactSynonym	LM - Lactose malabsorption	LM - Malabsorción de lactosa	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10606	oboInOwl:hasExactSynonym	Bacterial overgrowth syndrome	Síndrome de sobrecrecimiento bacteriano	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10611	oboInOwl:hasExactSynonym	Exudative enteropathy	Enteropatía exudativa	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10656	oboInOwl:hasExactSynonym	Colonic leiomyoma	Leiomioma colónico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10690	oboInOwl:hasExactSynonym	Inflammatory breast disease	Enfermedad inflamatoria de la mama	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10778	oboInOwl:hasExactSynonym	Idiopathic myocarditis	Miocarditis idiopática	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10784	oboInOwl:hasExactSynonym	Australian tick typhus	Tifus por garrapatas australiana	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10787	oboInOwl:hasExactSynonym	Menopause - premature	Menopausia - prematura	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10808	oboInOwl:hasExactSynonym	acute gastric ulcer with perforation, with obstruction	úlcera gástrica aguda con perforación, con obstrucción	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:369	oboInOwl:hasExactSynonym	Asthesioneuroblastoma	Astesioneuroblastoma	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:369	oboInOwl:hasExactSynonym	Esthesioneuroblastoma	Estesioneuroblastoma	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:369	oboInOwl:hasExactSynonym	Esthesioneuroepithelioma	Estesioneuroepitelioma	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10816	oboInOwl:hasExactSynonym	Duodenal adenocarcinoma	Adenocarcinoma duodenal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10823	oboInOwl:hasExactSynonym	Accelerated essential hypertension	Hipertensión esencial acelerada	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10845	oboInOwl:hasExactSynonym	Neuroinvasive St. Louis encephalitis virus infection	Infección por el virus de la encefalitis de San Luis neuroinvasivo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1085	oboInOwl:hasExactSynonym	Complete trisomy 18 syndrome	Síndrome de trisomía completa 18	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10865	oboInOwl:hasExactSynonym	Sixth cranial nerve disorder	Trastorno del sexto par craneal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10865	oboInOwl:hasExactSynonym	Sixth nerve palsy	Parálisis del sexto nervio	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10869	oboInOwl:hasExactSynonym	Fourth nerve palsy	Parálisis del cuarto nervio	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10873	oboInOwl:hasExactSynonym	Neovascular age-related macular degeneration	Degeneración macular asociada a la edad neovascular	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10873	oboInOwl:hasExactSynonym	Senile macular degeneration, wet	Degeneración macular senil, húmeda	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10873	oboInOwl:hasExactSynonym	Wet senile macular retinal degeneration	Degeneración retiniana macular senil húmeda	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10882	oboInOwl:hasExactSynonym	Epidemic pleurisy	Pleuresía epidémica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10882	oboInOwl:hasExactSynonym	Epidemic, myositis	Epidemia, miositis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10915	oboInOwl:hasExactSynonym	Korsakov psychosis	Psicosis de Korsakov	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10921	oboInOwl:hasExactSynonym	North Asian tick fever	Fiebre por garrapatas del norte de Asia	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10921	oboInOwl:hasExactSynonym	North Asian tick typhus	Tifus por garrapatas del norte de Asia	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10923	oboInOwl:hasExactSynonym	Hb-S/Hb-C disease	Enfermedad Hb-S/Hb-C	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10923	oboInOwl:hasExactSynonym	Hb-SS disease without crisis	Enfermedad Hb-SS sin crisis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10932	oboInOwl:hasExactSynonym	OCPD	OCPD	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			obo:OMO_0003012
DOID:10934	oboInOwl:hasExactSynonym	Dissociative identity disorder	Trastorno de identidad disociativo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10939	oboInOwl:hasExactSynonym	Psychopathic personality disorder	Trastorno de personalidad psicopática	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10964	oboInOwl:hasExactSynonym	Cholesteatoma of the middle ear	Colesteatoma del oído medio	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10965	oboInOwl:hasExactSynonym	Diplegic infantile cerebral palsy	Parálisis cerebral infantil dipléjica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10965	oboInOwl:hasExactSynonym	Infantile spastic cerebral palsy	Parálisis cerebral espástica infantil	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10967	oboInOwl:hasExactSynonym	Hemiplegic infantile cerebral palsy	Parálisis cerebral infantil hemipléjica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10968	oboInOwl:hasExactSynonym	Monoplegic infantile cerebral palsy	Parálisis cerebral infantil monopléjica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10972	oboInOwl:hasExactSynonym	Salpingitis/oophoritis	Salpingitis/ooforitis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10992	oboInOwl:hasExactSynonym	AHL	AHL	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			obo:OMO_0003012
DOID:10992	oboInOwl:hasExactSynonym	Weston-Hurst syndrome	Síndrome de Weston-Hurst	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:10997	oboInOwl:hasExactSynonym	Incipient senile cataract	Catarata senil incipiente	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11038	oboInOwl:hasExactSynonym	Neurotic derealization	Desrealización neurótica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11055	oboInOwl:hasExactSynonym	Pasteurella infection	Infección por Pasteurella	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11055	oboInOwl:hasExactSynonym	Pasteurella infectious disease	Enfermedad infecciosa de Pasteurella	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11077	oboInOwl:hasRelatedSynonym	Gibraltar fever	Fiebre de Gibraltar	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11077	oboInOwl:hasRelatedSynonym	Malta fever	Fiebre de Malta	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11077	oboInOwl:hasRelatedSynonym	Mediterranean fever	Fiebre mediterránea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11079	oboInOwl:hasExactSynonym	Hirudiniasis	Hirudiniasis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11103	oboInOwl:hasExactSynonym	Vesicular rickettsiosis	Rickettsiosis vesicular	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11119	oboInOwl:hasExactSynonym	Tourette syndrome	Síndrome de Tourette	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11120	oboInOwl:hasExactSynonym	Non-organic dyspareunia	Dispareunia no orgánica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:5330	oboInOwl:hasExactSynonym	Dental pulp disorder	Trastorno de la pulpa dental	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11123	oboInOwl:hasExactSynonym	Autoimmune purpura	Púrpura autoinmune	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11125	oboInOwl:hasExactSynonym	Qualitative platelet deficiency	Deficiencia cualitativa de plaquetas	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1116	oboInOwl:hasExactSynonym	bordetella infection	infección por bordetella	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11164	oboInOwl:hasExactSynonym	Band-shaped keratopathy	Queratopatía en forma de banda	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11198	oboInOwl:hasExactSynonym	22q11.2 deletion syndrome	Síndrome de deleción 22q11.2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11198	oboInOwl:hasExactSynonym	Pharyngeal pouch syndrome	Síndrome de la bolsa faríngea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:112	oboInOwl:hasExactSynonym	Bleeding esophageal varices	Várices esofágicas sangrantes	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11227	oboInOwl:hasExactSynonym	Epidemic hemorrhagic conjunctivitis	Conjuntivitis hemorrágica epidémica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11242	oboInOwl:hasExactSynonym	Neonatal polycythemia	Policitemia neonatal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11247	oboInOwl:hasExactSynonym	Diffuse or disseminated intravascular coagulation	Coagulación intravascular difusa o diseminada	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11263	oboInOwl:hasExactSynonym	Chlamydia trachomatis infectious disease	Enfermedad infecciosa por clamidia trachomatis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:823	oboInOwl:hasExactSynonym	Apical periodontitis	Periodontitis apical	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11289	oboInOwl:hasExactSynonym	Humidifier lung	Pulmón humidificador	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1130	oboInOwl:hasExactSynonym	Pituitary infarction	Infarto de hipófisis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11294	oboInOwl:hasExactSynonym	Racemose aneurysm	Aneurisma racemoso	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11294	oboInOwl:hasExactSynonym	Racemose hemangioma	Hemangioma racemoso	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:3646	oboInOwl:hasExactSynonym	Pituitary necrosis	Necrosis pituitaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11312	oboInOwl:hasExactSynonym	Mobitz II atrioventricular block	Bloqueo auriculoventricular Mobitz II	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11316	oboInOwl:hasExactSynonym	Histoplasmosis with retinitis	Histoplasmosis con retinitis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11335	oboInOwl:hasExactSynonym	lymphogranulomatosis	linfogranulomatosis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11339	oboInOwl:hasExactSynonym	Pneumocystis carinii pneumonia	Neumonía por Pneumocystis carinii	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11339	oboInOwl:hasExactSynonym	Pneumocystis jirovecii pneumonia	Neumonía por Pneumocystis jirovecii	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11339	oboInOwl:hasExactSynonym	Pneumocystis pneumonia	Neumonía por Pneumocystis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11360	oboInOwl:hasExactSynonym	Sandfly fever	Fiebre por flebótomos	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11379	oboInOwl:hasExactSynonym	Gnathostomiasis	Gnatostomiasis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11389	oboInOwl:hasExactSynonym	Subdural abscess	Absceso subdural	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1143	oboInOwl:hasExactSynonym	Divergent concomitant strabismus	Estrabismo concomitante divergente	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11472	oboInOwl:hasExactSynonym	Ca larynx - subglottis	Ca laringe - subglotis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11486	oboInOwl:hasExactSynonym	Bernard Horner syndrome	Síndrome de Bernard Horner	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11502	oboInOwl:hasExactSynonym	Mitral valve incompetence	Incompetencia de la válvula mitral	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:61	oboInOwl:hasExactSynonym	Rheumatic mitral valve regurgitation	Insuficiencia reumática de la válvula mitral	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11547	oboInOwl:hasExactSynonym	Deposits - cornea	Depósitos - córnea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11549	oboInOwl:hasExactSynonym	Adie's pupil syndrome	Síndrome de la pupila de Adie	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11549	oboInOwl:hasExactSynonym	Holmes-Adie syndrome	Síndrome de Holmes-Adie	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:562	oboInOwl:hasExactSynonym	Oculomotor nerve disorder	Trastorno del nervio oculomotor	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11554	oboInOwl:hasExactSynonym	Posterior membrane corneal dystrophy	Distrofia corneal de membrana posterior	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11555	oboInOwl:hasExactSynonym	FCED	FCED	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			obo:OMO_0003012
DOID:11573	oboInOwl:hasExactSynonym	Listeria infection	Infección por listeria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11581	oboInOwl:hasExactSynonym	Phlyctenular keratoconjunctivitis	Queratoconjuntivitis flictenular	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11599	oboInOwl:hasExactSynonym	Baillarger syndrome	Síndrome de Baillarger	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11612	oboInOwl:hasExactSynonym	Multicystic ovaries	Ovarios multiquísticos	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11612	oboInOwl:hasExactSynonym	Polycystic ovaries	Ovarios poliquísticos	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11612	oboInOwl:hasExactSynonym	Stein-Leventhal syndrome	Síndrome de Stein-Leventhal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11633	oboInOwl:hasExactSynonym	Refetoff syndrome	Síndrome de Refetoff	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11633	oboInOwl:hasExactSynonym	Thyroid hormone responsiveness defect	Defecto de la capacidad de respuesta de la hormona tiroidea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11650	oboInOwl:hasExactSynonym	Chronic lung disease of prematurity	Enfermedad pulmonar crónica del prematuro	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11650	oboInOwl:hasExactSynonym	Neonatal chronic lung disease	Enfermedad pulmonar crónica neonatal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11650	oboInOwl:hasExactSynonym	Perinatal bronchopulmonary dysplasia	Displasia broncopulmonar perinatal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11656	oboInOwl:hasExactSynonym	Cicatricial pemphigoid with ocular involvement	Penfigoide cicatricial con afectación ocular	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1166	oboInOwl:hasExactSynonym	Hench-Rosenberg syndrome	Síndrome de Hench-Rosenberg	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11661	oboInOwl:hasExactSynonym	Tritanopia	Tritanopía	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11678	oboInOwl:hasExactSynonym	Onchocerca volvulus infection	Infección por Onchocerca volvulus	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:176	oboInOwl:hasExactSynonym	Cardiovascular tumors	Tumores cardiovasculares	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11701	oboInOwl:hasExactSynonym	Immunoglobulin A deficiency	Deficiencia de inmunoglobulina A	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11701	oboInOwl:hasExactSynonym	Selective immunoglobulin A deficiency	Deficiencia selectiva de inmunoglobulina A	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:9352	oboInOwl:hasExactSynonym	NIDDM	NIDDM	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			obo:OMO_0003012
DOID:11713	oboInOwl:hasExactSynonym	Diabetic vascular disorder	Trastorno vascular diabético	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11714	oboInOwl:hasExactSynonym	Gestational diabetes mellitus	Diabetes mellitus gestacional	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11714	oboInOwl:hasExactSynonym	Maternal gestational diabetes mellitus	Diabetes mellitus gestacional materna	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11716	oboInOwl:hasExactSynonym	Prediabetes	Prediabetes	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1172	oboInOwl:hasExactSynonym	VLDL hyperlipoproteinemia	Hiperlipoproteinemia VLDL	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11721	oboInOwl:hasExactSynonym	Glycogen storage disease 7	Enfermedad por almacenamiento de glucógeno 7	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11721	oboInOwl:hasExactSynonym	Glycogen storage disease, type VII	Enfermedad por almacenamiento de glucógeno, tipo VII	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11721	oboInOwl:hasExactSynonym	Muscle phosphofructokinase deficiency	Deficiencia de fosfofructoquinasa muscular	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11723	oboInOwl:hasExactSynonym	Muscular dystrophy, Duchenne	Distrofia muscular, Duchenne	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11729	oboInOwl:hasExactSynonym	Bannwarth syndrome	Síndrome de Bannwarth	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11729	oboInOwl:hasExactSynonym	Lyme borreliosis	Borreliosis de Lyme	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11729	oboInOwl:hasExactSynonym	Neurological Lyme disease	Enfermedad de Lyme neurológica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:8125	oboInOwl:hasExactSynonym	Epiphyseal necrosis	Necrosis epifisaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11816	oboInOwl:hasExactSynonym	Vitreous degeneration	Degeneración vítrea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11821	oboInOwl:hasExactSynonym	Lymphoma of the urinary bladder	Linfoma de la vejiga urinaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11824	oboInOwl:hasExactSynonym	Lipoid dermatoarthritis	Dermatoartritis lipoidea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11847	oboInOwl:hasExactSynonym	Coronary artery thrombosis	Trombosis de la arteria coronaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1187	oboInOwl:hasExactSynonym	Posterior tibial neuropathy	Neuropatía tibial posterior	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11870	oboInOwl:hasExactSynonym	Dementia in Pick's disease	Demencia en la enfermedad de Pick	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:8499	oboInOwl:hasExactSynonym	nyctalopia	nictalopía	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11885	oboInOwl:hasExactSynonym	ureteral tumor	tumor ureteral	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11887	oboInOwl:hasExactSynonym	ureteral leiomyoma	leiomioma ureteral	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11888	oboInOwl:hasExactSynonym	ureteral schwannoma	schwannoma ureteral	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:3192	oboInOwl:hasExactSynonym	schwannoma	schwannoma	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11905	oboInOwl:hasExactSynonym	malignant neoplasm of labia majora	neoplasia maligna de labios mayores	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1245	oboInOwl:hasExactSynonym	Vulvar tumor	Tumor vulvar	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11914	oboInOwl:hasExactSynonym	Gastroparesis syndrome	Síndrome de gastroparesia	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11934	oboInOwl:hasExactSynonym	head and neck neoplasm	neoplasia de cabeza y cuello	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11934	oboInOwl:hasExactSynonym	head/neck neoplasm	neoplasia de cabeza/cuello	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11949	oboInOwl:hasExactSynonym	CJD	ECJ	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			obo:OMO_0003012
DOID:11949	oboInOwl:hasExactSynonym	Creutzfeldt-Jacob disease	Enfermedad de Creutzfeldt-Jacob	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11949	oboInOwl:hasExactSynonym	Jakob-Creutzfeldt disease	Enfermedad de Jakob-Creutzfeldt	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11949	oboInOwl:hasExactSynonym	Subacute spongiform encephalopathy	Encefalopatía espongiforme subaguda	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1195	oboInOwl:hasExactSynonym	Ischemic peripheral neuropathy	Neuropatía periférica isquémica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11963	oboInOwl:hasExactSynonym	acute esophagitis	esofagitis aguda	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11968	oboInOwl:hasExactSynonym	atrophic vaginitis	vaginitis atrófica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:11983	oboInOwl:hasExactSynonym	Prader Willi syndrome	Síndrome de Prader Willi	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12001	oboInOwl:hasExactSynonym	lymphoma of the trachea	linfoma de la tráquea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12028	oboInOwl:hasExactSynonym	primary aldosteronism	aldosteronismo primario	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12028	oboInOwl:hasExactSynonym	primary hyperaldosteronism	hiperaldosteronismo primario	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12053	oboInOwl:hasExactSynonym	cryptococcal infection	infección criptocócica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12053	oboInOwl:hasExactSynonym	torula	torula	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12053	oboInOwl:hasExactSynonym	torulosis	torulosis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12053	oboInOwl:hasRelatedSynonym	cryptococcus neoformans infection	infección por criptococo neoformans	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:13403	oboInOwl:hasExactSynonym	cerebral sarcoidosis	sarcoidosis cerebral	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:1206	oboInOwl:hasExactSynonym	cerebroatrophic hyperammonemia	hiperamonemia cerebroatrófica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12098	oboInOwl:hasExactSynonym	Trifacial neuralgia	Neuralgia trifacial	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12098	oboInOwl:hasExactSynonym	trifocal neuralgia	neuralgia trifocal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12118	oboInOwl:hasExactSynonym	Idiopathic pulmonary hemosiderosis	Hemosiderosis pulmonar idiopática	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12118	oboInOwl:hasExactSynonym	brown induration	induración marrón	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12118	oboInOwl:hasExactSynonym	brown lung	pulmón marrón	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12132	oboInOwl:hasExactSynonym	Necrotizing respiratory granulomatosis	Granulomatosis respiratoria necrotizante	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:12134	oboInOwl:hasExactSynonym	Congenital factor VIII disorder	Trastorno congénito del factor VIII	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
