source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type	status_history
DOID:0080537	rdfs:label	hypermanganesemia with dystonia 2	hipermanganesemia con distonía 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080538	IAO:0000115	A syndrome that is characterized by striking facial dysostosis, including hypertelorism, deficiencies of the eyelids and facial bones, cleft palate/velopharyngeal insufficiency, and low-set cupped ears and has_material_basis_in heterozygous mutation in the TWIST1 gene on chromosome 7p21.	Síndrome que se caracteriza por una llamativa disostosis facial, que incluye hipertelorismo, deficiencias de los párpados y los huesos faciales, paladar hendido/insuficiencia evolutiva y orejas en copa de implantación baja y que presenta una mutación heterocigota en el gen TWIST1 del cromosoma 7p21.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6177	JAB-quick			
DOID:0080538	rdfs:label	Sweeney-Cox syndrome	Síndrome de Sweeney-Cox	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080539	IAO:0000115	A brain disease that is characterized by extreme cerebellar atrophy due to almost total granule neuron loss.	Enfermedad cerebral que se caracteriza por una atrofia cerebelosa extrema debida a la pérdida casi total de neuronas granulares.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.73	JAB-quick			
DOID:0080539	rdfs:label	PEHO syndrome	Síndrome PEHO	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080540	IAO:0000115	A lysosomal storage disease that is characterized by combined deficiency of beta-galactosidase and neuraminidase that has_material_basis_in homozygous or compound heterozygous mutation in the CTSA gene on chromosome 20q13.	Enfermedad de almacenamiento lisosómico que se caracteriza por una deficiencia combinada de beta-galactosidasa y neuraminidasa que presenta una mutación homocigota o heterocigota compuesta en el gen CTSA del cromosoma 20q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68335	JAB-quick			
DOID:0080540	rdfs:label	galactosialidosis	galactosialidosis	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080541	IAO:0000115	An amno acid metabolic disorder that is characterized by the excess of proline in the blood.	Trastorno metabólico aminoácido que se caracteriza por el exceso de prolina en la sangre.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6968	JAB-quick			
DOID:0080541	rdfs:label	hyperprolinemia	hiperprolinemia	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080542	IAO:0000115	A hyperprolinemia that has_material_basis_in homozygous or compound heterozygous mutation in the proline dehydrogenase gene on chromosome 22q11.	Una hiperprolinemia que presenta una mutación homocigota o heterocigota compuesta en el gen de la prolina deshidrogenasa en el cromosoma 22q11.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.684	JAB-quick			
DOID:0080542	oboInOwl:hasExactSynonym	hyperprolinemia type I	hiperprolinemia tipo I	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080542	rdfs:label	hyperprolinemia type 1	hiperprolinemia tipo 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080543	IAO:0000115	A hyperprolinemia that has_material_basis_in homozygous or compound heterozygous mutation in the pyrroline-5-carboxylate dehydrogenase gene on chromosome 1p36.	Una hiperprolinemia que presenta una mutación homocigota o heterocigota compuesta en el gen de la pirrolina-5-carboxilato deshidrogenasa en el cromosoma 1p36.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.64615	JAB-quick			
DOID:0080543	oboInOwl:hasExactSynonym	hyperprolinemia type II	hiperprolinemia tipo II	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080543	rdfs:label	hyperprolinemia type 2	Hiperprolinemia tipo 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:0080544	IAO:0000115	A hyperimmunoglobin syndrome that is characterized by an immune system that fails to produce normal levels of the antibodies IgA, IgG and IgE but can produce normal or elevated levels of IgM.	Síndrome de hiperinmunoglobina que se caracteriza por un sistema inmunitario que no produce niveles normales de los anticuerpos IgA, IgG e IgE, pero que puede producir niveles normales o elevados de IgM.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5800000000000001	JAB-quick			
DOID:0080544	oboInOwl:hasExactSynonym	HIGM	HIGM	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0080544	oboInOwl:hasExactSynonym	hyperimmunoglobulin M syndrome	síndrome de hiperinmunoglobulina M	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080544	oboInOwl:hasExactSynonym	immunodeficiency with hyper-IgM	inmunodeficiencia con hiper-IgM	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080544	rdfs:label	hyper IgM syndrome	síndrome de hiper IgM	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080545	IAO:0000115	A hyperimmunoglobulin syndrome that is characterized by eczema, distinct facial features, a tendency to experience bone fractures and recurrent bacterial infections of the skin and lungs.	Síndrome de hiperinmunoglobulina que se caracteriza por eccema, rasgos faciales distintivos, tendencia a sufrir fracturas óseas e infecciones bacterianas recurrentes de la piel y los pulmones.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.64345	JAB-quick			
DOID:0080545	oboInOwl:hasExactSynonym	hyper immunoglobulin E syndrome	síndrome de hiperinmunoglobulina E	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0080545	rdfs:label	hyper IgE syndrome	Síndrome de hiper IgE	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:0080547	IAO:0000115	A metabolic dysfunction-associated steatotic liver disease characterized by the presence of inflammation with hepatocyte injury such as ballooning, with or without fibrosis.	Enfermedad hepática esteatósica asociada a disfunción metabólica caracterizada por la presencia de inflamación con lesión de los hepatocitos, como el abombamiento, con o sin fibrosis.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6714	JAB-quick			
DOID:0080547	oboInOwl:hasExactSynonym	NASH	NASH	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99			obo:OMO_0003012	
DOID:0080547	oboInOwl:hasExactSynonym	non-alcoholic steatohepatitis	esteatohepatitis no alcohólica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0080547	oboInOwl:hasExactSynonym	nonalcoholic steatohepatitis	esteatohepatitis no alcohólica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080547	rdfs:label	metabolic dysfunction-associated steatohepatitis	esteatohepatitis asociada a disfunción metabólica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.875				
DOID:0080548	IAO:0000115	A Noonan syndrome with multiple lentigines that has_material_basis_in heterozygous mutation in the PTPN11 gene on chromosome 12q24.	Un síndrome de Noonan con lentigos múltiples que presenta una mutación heterocigota en el gen PTPN11 del cromosoma 12q24.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71045	JAB-quick			
DOID:0080548	oboInOwl:hasExactSynonym	LEOPARD syndrome 1	Síndrome LEOPARD 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.79				
DOID:0080548	rdfs:label	Noonan syndrome with multiple lentigines 1	Síndrome de Noonan con lentigos múltiples 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080549	IAO:0000115	A Noonan syndrome with multiple lentigines that has_material_basis_in heterozygous mutation in the RAF1 gene on chromosome 3p25.	Un síndrome de Noonan con lentigos múltiples que presenta una mutación heterocigota en el gen RAF1 del cromosoma 3p25.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71045	JAB-quick			
DOID:0080549	oboInOwl:hasExactSynonym	LEOPARD syndrome 2	Síndrome LEOPARD 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.79				
DOID:0080549	rdfs:label	Noonan syndrome with multiple lentigines 2	Síndrome de Noonan con lentigos múltiples 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080550	oboInOwl:hasExactSynonym	LEOPARD syndrome 3	Síndrome LEOPARD 3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.79				
DOID:0080550	rdfs:label	Noonan syndrome with multiple lentigines 3	síndrome de Noonan con lentigos múltiples 2	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7184	Claudia			
DOID:0080551	IAO:0000115	A nonepidermolytic palmoplantar keratoderma that is characterized by palmoplantar keratoderma, woolly hair and arrhythmogenic right ventricular cardiomyopathy and that has_material_basis_in homozygous mutation in the plakoglobin gene on chromosome 17q21.	Una queratodermia palmoplantar no epidermolítica que se caracteriza por queratodermia palmoplantar, pelo lanoso y cardiomiopatía arritmogénica ventricular derecha y que presenta una mutación homocigota en el gen de la plakoglobina en el cromosoma 17q21.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6011500000000001	JAB-quick	[JAB] missing gene symbol		
DOID:0080551	rdfs:label	Naxos disease	Enfermedad de Naxos	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0080552	oboInOwl:hasExactSynonym	PMM2-congenital disorder of glycosylation	PMM2-trastorno congénito de la glicosilación	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080552	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1a	trastorno congénito de la glicosilación 1a	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080552	rdfs:label	congenital disorder of glycosylation Ia	trastorno congénito de la glicosilación Ia	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.85275	JAB	"es:
[Allen] glucosilación is probably not as good as glicosilación in meaning, but may be in common use in spanish??"		
DOID:0080553	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1aa	trastorno congénito de la glicosilación 1aa	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080553	rdfs:label	congenital disorder of glycosylation Iaa	trastorno congénito de la glicosilación Iaa	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.925	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080554	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1b	trastorno congénito de la glicosilación 1b	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080554	rdfs:label	congenital disorder of glycosylation Ib	trastorno congénito de la glicosilación Ib	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.85275	JAB			
DOID:0080555	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1c	trastorno congénito de la glicosilación 1c	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080555	rdfs:label	congenital disorder of glycosylation Ic	trastorno congénito de la glicosilación Ic	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080556	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1d	trastorno congénito de la glicosilación 1d	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080556	rdfs:label	congenital disorder of glycosylation Id	trastorno congénito de la glicosilación I	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.65275	CSBJ	"en:
[Allen] dropped essential subtype ""d"""		
DOID:0080557	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1e	trastorno congénito de la glicosilación 1e	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080557	rdfs:label	congenital disorder of glycosylation Ie	trastorno congénito de la glicosilación Ie	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.6672499999999999				
DOID:0080558	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1f	trastorno congénito de la glicosilación 1f	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080558	rdfs:label	congenital disorder of glycosylation If	trastorno congénito de la glicosilación If	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.69275		"en:
[Allen] incorrectly translated subtype ""If"" to ""Si"""		
DOID:0080559	oboInOwl:hasExactSynonym	ALG12-congenital disorder of glycosylation	ALG12-trastorno congénito de la glicosilación	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080559	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1g	trastorno congénito de la glicosilación 1g	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080559	rdfs:label	congenital disorder of glycosylation Ig	trastorno congénito de la glicosilación Ig	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7017500000000001				
DOID:0080560	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1h	trastorno congénito de la glicosilación 1h	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080560	rdfs:label	congenital disorder of glycosylation Ih	trastorno congénito de la glicosilación Ih	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB			
DOID:0080561	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1i	trastorno congénito de la glicosilación 1i	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080561	rdfs:label	congenital disorder of glycosylation Ii	trastorno congénito de la glicosilación Ii	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.84275	JAB			
DOID:0080562	oboInOwl:hasExactSynonym	Congenital disorder of glycosylation 1j	Trastorno congénito de la glicosilación 1j	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080562	rdfs:label	congenital disorder of glycosylation Ij	trastorno congénito de la glicosilación Ij	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB			
DOID:0080563	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1k	trastorno congénito de la glicosilación 1k	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080563	rdfs:label	congenital disorder of glycosylation Ik	trastorno congénito de la glicosilación Ik	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB			
DOID:0080564	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1l	trastorno congénito de la glicosilación 1l	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080564	rdfs:label	congenital disorder of glycosylation Il	trastorno congénito de la glicosilación II	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.69275		"en:
[Allen] typo, subtype is ""IL"" not ""II""; understandable human error, very similar-looking characters because ""L"" is lowercase"		
DOID:0080565	oboInOwl:hasExactSynonym	DOLK-congenital disorder of glycosylation	DOLK-trastorno congénito de la glicosilación	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080565	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1m	trastorno congénito de la glicosilación 1m	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080565	oboInOwl:hasExactSynonym	dolichol kinase deficiency	deficiencia de dolicol quinasa	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080565	rdfs:label	congenital disorder of glycosylation Im	trastorno congénito de la glicosilación Im	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080566	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1n	trastorno congénito de la glicosilación 1n	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080566	rdfs:label	congenital disorder of glycosylation In	trastorno congénito de la glicosilación In	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.6805000000000001		"en:
[Allen] dropped essential subtype ""n"""		
DOID:0080567	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1p	trastorno congénito de la glicosilación 1p	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080567	rdfs:label	congenital disorder of glycosylation Ip	trastorno congénito de la glicosilación Ip	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080568	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1q	trastorno congénito de la glicosilación 1q	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080568	rdfs:label	congenital disorder of glycosylation Iq	trastorno congénito de la glicosilación Iq	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.75275	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080569	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1r	trastorno congénito de la glicosilación 1r	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080569	rdfs:label	congenital disorder of glycosylation Ir	trastorno congénito de la glicosilación Ir	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.75275	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080570	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1t	trastorno congénito de la glicosilación 1t	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080570	rdfs:label	congenital disorder of glycosylation It	trastorno congénito de la glicosilación It	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.9	JAB			
DOID:0080571	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1u	trastorno congénito de la glicosilación 1u	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0080571	rdfs:label	congenital disorder of glycosylation Iu	trastorno congénito de la glicosilación Iu	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080572	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1w	trastorno congénito de la glicosilación 1w	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080572	rdfs:label	congenital disorder of glycosylation Iw	trastorno congénito de la glicosilación Iw	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080573	oboInOwl:hasExactSynonym	congenital disorder of glycosylation 1x	trastorno congénito de la glicosilación 1x	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0080573	rdfs:label	congenital disorder of glycosylation Ix	trastorno congénito de la glicosilación Ix	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.85275	JAB			
DOID:0080574	rdfs:label	congenital disorder of glycosylation Iy	trastorno congénito de la glicosilación Iy	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7777499999999999	JAB	"en:
[Allen] subtype ordered incorrectly"		
DOID:0080575	IAO:0000115	A syndrome that is characterized by laxity, dislocations and contractures of the joints, short stature, foot deformities (e.g. clubfeet), broad tips of fingers and toes, short neck, dysmorphic facial features (hypertelorism, downslanting palpebral fissures, upturned nose with anteverted nares, high arched palate) and various cardiac malformations and has_material_basis_in homozygous mutation in the B3GAT3 gene on chromosome 11q12.	Síndrome que se caracteriza por laxitud, dislocaciones y contracturas de las articulaciones, baja estatura, deformidades de los pies (p.ej. pies zambos), puntas anchas de dedos de manos y pies, cuello corto, rasgos faciales dismórficos (hipertelorismo, fisuras palpebrales oblicuas, nariz respingona con narinas antevertidas, paladar alto arqueado) y diversas malformaciones cardiacas y que presenta una mutación homocigota en el gen B3GAT3 del cromosoma 11q12.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6215999999999999	JAB-quick	[JAB] incorrectly matches p. ej. = e.g.		
DOID:0080575	rdfs:label	Larsen-like syndrome B3GAT3 type	síndrome de Larsen tipo B3GAT3	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.66	Claudia			
DOID:0080576	IAO:0000115	A spondyloepimetaphyseal dysplasia that is characterized by infantile-onset severe developmental delay and skeletal dysplasia, including short stature, premature carpal ossification, platyspondyly, longitudinal metaphyseal striations, and small epiphyses and has_material_basis_in homozygous or compound heterozygous mutation in the NANS gene on chromosome 9q22.	Displasia espondiloepimetafisaria que se caracteriza por retraso grave del desarrollo de aparición infantil y displasia esquelética, incluida estatura baja, osificación carpiana prematura, platispondilia, estrías metafisarias longitudinales y epífisis pequeñas y que presenta una mutación homocigota o heterocigota compuesta en el gen NANS del cromosoma 9q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6144499999999999	JAB-quick			
DOID:0080576	rdfs:label	spondyloepimetaphyseal dysplasia, Genevieve-type	displasia espondiloepimetafisaria, tipo Genevieve	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.95				
DOID:0080577	IAO:0000115	A genetic disease that is characterized by the additive contributions of variants in multiple genes at different loci.	Enfermedad genética que se caracteriza por la contribución aditiva de variantes en múltiples genes de diferentes loci.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.73	JAB-quick			
DOID:0080577	rdfs:label	polygenic disease	enfermedad poligénica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080578	IAO:0000115	A polygenic disease that is characterized by expression of a phenotype that requires the presence of pathogenic variants in two different genes.	Enfermedad poligénica que se caracteriza por la expresión de un fenotipo que requiere la presencia de variantes patogénicas en dos genes diferentes.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0080578	rdfs:label	digenic disease	enfermedad digénica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080579	IAO:0000115	A 3-Methylcrotonyl-CoA carboxylase deficiency that has_material_basis_in homozygous or compound heterozygous mutation in the gene encoding the alpha subunit of 3-methylcrotonyl-CoA carboxylase on chromosome 3q27.	Una deficiencia de 3-metilcrotonil-CoA carboxilasa que presenta una mutación homocigota o heterocigota compuesta en el gen que codifica la subunidad alfa de 3-metilcrotonil-CoA carboxilasa en el cromosoma 3q27.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.61345	JAB-quick	[JAB] missing gene symbol		
DOID:0080580	IAO:0000115	A 3-Methylcrotonyl-CoA carboxylase deficiency that has_material_basis_in homozygous or compound heterozygous mutation in the gene encoding the beta subunit of 3-methylcrotonyl-CoA carboxylase on chromosome 5q13.	Una deficiencia de 3-metilcrotonil-CoA carboxilasa que presenta una mutación homocigota o heterocigota compuesta en el gen que codifica la subunidad beta de la 3-metilcrotonil-CoA carboxilasa en el cromosoma 5q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5960000000000001	JAB-quick	[JAB] missing gene symbol		
DOID:0080581	rdfs:label	hyperekplexia 4	hiperekplexia 4	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080582	IAO:0000115	A hypotrichosis that is characterized by sparse to absent lanugo-like scalp hair, sparse and brittle eyebrows, and sparse eyelashes and body hair and that has_material_basis_in homozygous or compound heterozygous mutation in the LSS gene on chromosome 21q22.	Una hipotricosis que se caracteriza por la escasez o ausencia de vello del cuero cabelludo similar al lanugo, cejas escasas y quebradizas, y pestañas y vello corporal escasos y que presenta una mutación homocigota o heterocigota compuesta en el gen LSS del cromosoma 21q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.59325	JAB-quick			
DOID:0080582	rdfs:label	hypotrichosis 14	hipotrichosis 14	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7125	Claudia			
DOID:0080583	IAO:0000115	A Wolfram syndrome that has_material_basis_in mutation in mtDNA.	Un síndrome de Wolfram que presenta una mutación en el ADNmt.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7229	JAB-quick	[JAB] mtDNA -> ADNmt		
DOID:0080583	oboInOwl:hasExactSynonym	DIDMOAD, mitochondrial form	DIDMOAD, forma mitocondrial	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080583	oboInOwl:hasExactSynonym	diabetes mellitus AND insipidus with optic atrophy AND deafness mitochondrial form	diabetes mellitus E insipidus con atrofia óptica Y sordera forma mitocondrial	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.87635				
DOID:0080583	rdfs:label	Wolfram syndrome, mitochondrial form	Síndrome de Wolfram, forma mitocondrial	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0080584	IAO:0000115	A Wolfram syndrome that is characterized by congenital progressive hearing impairment, diabetes mellitus, and optic atrophy and that has_material_basis_in autosomal dominant inheritance of a heterozygous mutation in the WFS1 gene on chromosome 4p16.	Síndrome de Wolfram que se caracteriza por hipoacusia congénita progresiva, diabetes mellitus y atrofia óptica y que presenta herencia autosómica dominante de una mutación heterocigota en el gen WFS1 del cromosoma 4p16.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68465	JAB-quick			
DOID:0080584	rdfs:label	autosomal dominant Wolfram syndrome	Síndrome de Wolfram autosómico dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:0080585	IAO:0000115	A Van Maldergem syndrome that has_material_basis_in homozygous mutation in the DCHS1 gene on chromosome 11p15.	Un síndrome de Van Maldergem que presenta una mutación homocigota en el gen DCHS1 del cromosoma 11p15.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.70455	JAB-quick			
DOID:0080585	rdfs:label	Van Maldergem syndrome 1	Síndrome de Van Maldergem 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
