source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type	status_history
DOID:0040040	IAO:0000115	An isocyanates allergic asthma that has_allergic_trigger hexamethylene diisocyanate.	Un asma alérgico a los isocianatos que tiene_como_desencadenante_de_la_alergia al diisocianato de hexametileno.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6338999999999999	JAB-quick			
DOID:0040040	oboInOwl:hasExactSynonym	allergic asthma to HDI	asma alérgica al HDI	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71875				
DOID:0040040	oboInOwl:hasExactSynonym	allergic asthma to HMDI	asma alérgica al HMDI	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040040	rdfs:label	hexamethylene diisocyanate allergic asthma	asma alérgico al diisocianato de hexametileno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040041	IAO:0000115	An allergic asthma that has_allergic_trigger isocyanates.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia a los isocianatos.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.60425	JAB-quick			
DOID:0040041	rdfs:label	isocyanates allergic asthma	asma alérgico a los isocianatos	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.775				
DOID:0040042	IAO:0000115	An isocyanates allergic asthma that has_allergic_trigger diphenylmethane-4,4-diisocyanate.	Un asma alérgico a los isocianatos que tiene_como_desencadenante_de_la_alergia al difenilmetano-4,4-diisocianato.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.60265	JAB-quick			
DOID:0040042	oboInOwl:hasExactSynonym	allergic asthma to MDI	asma alérgica al MDI	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0040042	rdfs:label	diphenylmethane-4,4'-diisocyanate allergic asthma	asma alérgico al difenilmetano-4,4'-diisocianato	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78				
DOID:0040043	IAO:0000115	An isocyanates allergic asthma that has_allergic_trigger toluene meta-diisocyanate.	Un asma alérgico a los isocianatos que tiene_como_desencadenante_de_la_alergia al meta-diisocianato de tolueno.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6312500000000001	JAB-quick			
DOID:0040043	oboInOwl:hasExactSynonym	allergic asthma to TDI	asma alérgica al TDI	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0040043	rdfs:label	toluene meta-diisocyanate allergic asthma	asma alérgico al meta-diisocianato de tolueno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.79				
DOID:0040044	IAO:0000115	An isocyanates allergic asthma that has_allergic_trigger methyl isocyanate.	Un asma alérgico a los isocianatos que tiene_como_desencadenante_de_la_alergia al isocianato de metilo.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5482	JAB-quick			
DOID:0040044	oboInOwl:hasExactSynonym	allergic asthma to MIC	asma alérgica al MIC	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040044	rdfs:label	methyl isocyanate allergic asthma	asma alérgico al isocianato de metilo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040045	IAO:0000115	An allergic asthma that has_allergic_trigger nickel atom.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al átomo de níquel.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6576	JAB-quick			
DOID:0040045	oboInOwl:hasExactSynonym	allergic asthma to Ni	asma alérgica al Ni	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.875				
DOID:0040045	rdfs:label	nickel allergic asthma	asma alérgico al níquel	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040046	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger nickel atom.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al átomo de níquel.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6428499999999999	JAB-quick			
DOID:0040046	oboInOwl:hasExactSynonym	allergic contact dermatitis to Ni	dermatitis de contacto alérgica al Ni	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.825				
DOID:0040046	rdfs:label	nickel allergic contact dermatitis	dermatitis de contacto alérgica al níquel	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040047	IAO:0000115	An allergic asthma that has_allergic_trigger trimellitic anhydride.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al anhídrido trimelítico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5690500000000001	JAB-quick			
DOID:0040047	oboInOwl:hasExactSynonym	allergic asthma to TMA	asma alérgica al TMA	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6667000000000001				
DOID:0040047	rdfs:label	trimellitic anhydride allergic asthma	asma alérgico al anhídrido trimelítico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040048	IAO:0000115	An allergic asthma that has_allergic_trigger phthalic anhydride.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al anhídrido ftálico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.619	JAB-quick			
DOID:0040048	rdfs:label	phthalic anhydride allergic asthma	asma alérgico al anhídrido ftálico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040049	IAO:0000115	An allergic asthma that has_allergic_trigger maleic anhydride.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al anhídrido maleico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.65205	JAB-quick			
DOID:0040049	oboInOwl:hasExactSynonym	allergic asthma to MA	asma alérgica al MA	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040049	rdfs:label	maleic anhydride allergic asthma	asma alérgico al anhídrido maleico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040050	IAO:0000115	An allergic asthma that has_allergic_trigger tetrachlorophthalic anhydride.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al anhídrido tetracloroftálico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.619	JAB-quick			
DOID:0040050	rdfs:label	tetrachlorophthalic anhydride allergic asthma	asma alérgico al anhídrido tetraclorftálico	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.62	Claudia			
DOID:0040051	IAO:0000115	An allergic asthma that has_allergic_trigger hexahydrophthalic anhydride.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al anhídrido hexahídrico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5119	JAB-quick			
DOID:0040051	oboInOwl:hasExactSynonym	allergic asthma to HHPA	asma alérgica al HHPA	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040051	rdfs:label	hexahydrophthalic anhydride allergic asthma	asma alérgico al anhídrido hexahidroftálico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040052	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger diphenylmethane-4,4-diisocyanate.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al difenilmetano-4,4-diisocianato.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6325000000000001	JAB-quick			
DOID:0040052	oboInOwl:hasExactSynonym	allergic contact dermatitis to MDI	dermatitis de contacto alérgica al MDI	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.825				
DOID:0040052	rdfs:label	diphenylmethane-4,4'-diisocyanate allergic contact dermatitis	dermatitis de contacto alérgica por difenilmetano-4,4'-diisocianato	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7114	Claudia			
DOID:0040053	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger cobalt atom.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al átomo de cobalto.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6857	JAB-quick			
DOID:0040053	oboInOwl:hasExactSynonym	allergic contact dermatitis to Co	dermatitis de contacto alérgica al Co	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040053	rdfs:label	cobalt allergic contact dermatitis	dermatitis de contacto alérgica al cobalto	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040054	IAO:0000115	An allergic asthma that has_allergic_trigger cobalt atom.	Un asma alérgico que tiene_como_desencadenante_de_la_alergia al átomo de cobalto.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7052	JAB-quick			
DOID:0040054	oboInOwl:hasExactSynonym	Co allergic asthma	asma alérgica al Co	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.61				
DOID:0040054	rdfs:label	cobalt allergic asthma	asma alérgico al cobalto	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040055	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger palladium.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al paladio.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6666	JAB-quick			
DOID:0040055	oboInOwl:hasExactSynonym	allergic contact dermatitis to Pd	dermatitis de contacto alérgica al Pd	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040055	rdfs:label	palladium allergic contact dermatitis	dermatitis de contacto alérgica por paladio	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040056	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger chromium atom.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al átomo de cromo.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6428499999999999	JAB-quick			
DOID:0040056	rdfs:label	chromium allergic contact dermatitis	dermatitis de contacto alérgica al cromo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040057	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger benzoic acid.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al ácido benzoico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6734	JAB-quick			
DOID:0040057	oboInOwl:hasExactSynonym	allergic contact dermatitis to benzoate	dermatitis de contacto alérgica al benzoato	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.825				
DOID:0040057	rdfs:label	benzoic acid allergic contact dermatitis	dermatitis de contacto alérgica por ácido benzoico	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7333000000000001	Claudia			
DOID:0040058	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger 1,4-phenylenediamine.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia a la 1,4-fenilendiamina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.73045	JAB-quick			
DOID:0040058	oboInOwl:hasExactSynonym	allergic contact dermatitis to PPD	dermatitis de contacto alérgica a la PPD	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040058	oboInOwl:hasExactSynonym	allergic contact dermatitis to p-phenylenediamine	dermatitis de contacto alérgica a la parafenilendiamina	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6482				
DOID:0040058	rdfs:label	1,4-phenylenediamine allergic contact dermatitis	dermatitis de contacto alérgica por 1,4-fenilendiamina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040059	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger potassium dichromate.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al dicromato potásico.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.63965	JAB-quick			
DOID:0040059	rdfs:label	potassium dichromate allergic contact dermatitis	dermatitis de contacto alérgica por dicromato potásico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.804				
DOID:0040060	IAO:0000115	A photoallergic dermatitis that has_allergic_trigger ketoprofen.	Una dermatitis fotoalérgica que tiene_como_desencadenante_de_la_alergia al ketoprofeno.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.64	JAB-quick			
DOID:0040060	oboInOwl:hasExactSynonym	photoallergic dermatitis to Orudis	dermatitis fotoalérgica al Orudis	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040060	rdfs:label	ketoprofen photoallergic dermatitis	dermatitis fotoalérgica al ketoprofeno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0040061	IAO:0000115	A respiratory allergy that has_allergic_trigger remazole black-GR.	Una alergia respiratoria que tiene_como_desencadenante_de_la_alergia al negro remazol-GR.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6093500000000001	JAB-quick			
DOID:0040061	oboInOwl:hasExactSynonym	respiratory allergy to Reactive Black 5	alergia respiratoria al Negro Reactivo 5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.84415				
DOID:0040061	rdfs:label	remazole black respiratory allergy	alergia respiratoria al negro remazol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.775				
DOID:0040062	IAO:0000115	A respiratory allergy that has_allergic_trigger chloramine T.	Una alergia respiratoria que tiene_como_desencadenante_de_la_alergia a la cloramina T.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.619	JAB-quick			
DOID:0040062	oboInOwl:hasExactSynonym	respiratory allergy to Chloraseptin	alergia respiratoria a la Cloraseptina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.80875				
DOID:0040062	oboInOwl:hasExactSynonym	respiratory allergy to Chlorazol	alergia respiratoria al Clorazol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.80875				
DOID:0040062	oboInOwl:hasExactSynonym	respiratory allergy to Trichlorol	alergia respiratoria al Triclorol	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040062	rdfs:label	chloramine T respiratory allergy	alergia respiratoria a la cloramina T	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0040063	IAO:0000115	A respiratory allergy that has_allergic_trigger 4-vinylcyclohexene dioxide.	Una alergia respiratoria que tiene_como_desencadenante_de_la_alergia al dióxido de 4-vinilciclohexeno.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6611	JAB-quick			
DOID:0040063	oboInOwl:hasExactSynonym	respiratory allergy to vinyl cyclohexene diepoxide	alergia respiratoria al diepóxido de vinilciclohexeno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0040063	rdfs:label	4-vinylcyclohexene dioxide respiratory allergy	alergia respiratoria al dióxido de 4-vinilciclohexeno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040064	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger (-)-carvone.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia a la (-)-carvona.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6757	JAB-quick			
DOID:0040064	oboInOwl:hasExactSynonym	allergic contact dermatitis to levo-carvone	dermatitis de contacto alérgica a la levo-carvona	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.79				
DOID:0040064	rdfs:label	carvone allergic contact dermatitis	dermatitis de contacto alérgica por carvona	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0040065	IAO:0000115	A drug allergy that has_allergic_trigger quinidine.	Una alergia a medicamentos que tiene_como_desencadenante_de_la_alergia a la quinidina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62	JAB-quick			
DOID:0040065	oboInOwl:hasExactSynonym	Kinidin allergy	alergia al Kinidín	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6950000000000001				
DOID:0040065	rdfs:label	quinidine allergy	alergia a la quinidina	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040066	IAO:0000115	A drug allergy that has_allergic_trigger melphalan.	Una alergia a un medicamento que tiene_como_desencadenante_de_la_alergia al melfalán.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.54	JAB-quick			
DOID:0040066	oboInOwl:hasExactSynonym	Alkeran allergy	alergia al Alkerán	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0040066	rdfs:label	melphalan allergy	alergia al melfalán	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0040067	IAO:0000115	An allergic contact dermatitis that has_allergic_trigger neomycin sulfate.	Una dermatitis de contacto alérgica que tiene_como_desencadenante_de_la_alergia al sulfato de neomicina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6428499999999999	JAB-quick			
DOID:0040067	oboInOwl:hasExactSynonym	allergic contact dermatitis to neomycin sulphate	dermatitis de contacto alérgica al sulfato de neomicina	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.72				
